"tract_id","pop_h1","pop_h2","pop_h3","pop_qty"
"06013314103","Other","Other","P0020010",7.00000000000003
"06013314103","Other","Multi","P0020011",159.000000000001
"06013356002","HspLt","HspLt","P0020002",855.000000000001
"06013356002","White","White","P0020005",1732
"06013356002","AABlk","AABlk","P0020006",665.000000000001
"06013356002","Other","NatAm","P0020007",16
"06013356002","AsnPI","Asian","P0020008",1804
"06013356002","AsnPI","PcIsl","P0020009",31
"06013356002","Other","Other","P0020010",44.0000000000001
"06013356002","Other","Multi","P0020011",334
"06013354002","HspLt","HspLt","P0020002",434
"06013354002","White","White","P0020005",5198.99999999999
"06013354002","AABlk","AABlk","P0020006",64.9999999999999
"06013354002","Other","NatAm","P0020007",0.999999999999999
"06013354002","AsnPI","Asian","P0020008",980.999999999999
"06013354002","AsnPI","PcIsl","P0020009",7.99999999999999
"06013354002","Other","Other","P0020010",36
"06013354002","Other","Multi","P0020011",475.999999999999
"06013353001","HspLt","HspLt","P0020002",285
"06013353001","White","White","P0020005",2648
"06013353001","AABlk","AABlk","P0020006",52
"06013353001","Other","NatAm","P0020007",4
"06013353001","AsnPI","Asian","P0020008",919.000000000001
"06013353001","AsnPI","PcIsl","P0020009",5
"06013353001","Other","Other","P0020010",30
"06013353001","Other","Multi","P0020011",313
"06013309000","HspLt","HspLt","P0020002",1135
"06013309000","White","White","P0020005",707.999999999998
"06013309000","AABlk","AABlk","P0020006",1030
"06013309000","Other","NatAm","P0020007",12
"06013309000","AsnPI","Asian","P0020008",538.999999999999
"06013309000","AsnPI","PcIsl","P0020009",20
"06013309000","Other","Other","P0020010",28.9999999999999
"06013309000","Other","Multi","P0020011",225.999999999999
"06013306002","HspLt","HspLt","P0020002",1606.99999999999
"06013306002","White","White","P0020005",1159.99999999999
"06013306002","AABlk","AABlk","P0020006",381.999999999998
"06013306002","Other","NatAm","P0020007",18.9999999999999
"06013306002","AsnPI","Asian","P0020008",272.999999999998
"06013306002","AsnPI","PcIsl","P0020009",46.9999999999997
"06013306002","Other","Other","P0020010",19.9999999999999
"06013306002","Other","Multi","P0020011",169.999999999999
"06013301000","HspLt","HspLt","P0020002",1356.42502270962
"06013301000","White","White","P0020005",2927.28488356819
"06013301000","AABlk","AABlk","P0020006",449.814474442676
"06013301000","Other","NatAm","P0020007",13.9631987631873
"06013301000","AsnPI","Asian","P0020008",330.129913615356
"06013301000","AsnPI","PcIsl","P0020009",28.9237688666022
"06013301000","Other","Other","P0020010",40.8922249493342
"06013301000","Other","Multi","P0020011",352.072083100365
"06013352102","HspLt","HspLt","P0020002",564
"06013352102","White","White","P0020005",3632
"06013352102","AABlk","AABlk","P0020006",56
"06013352102","Other","NatAm","P0020007",6
"06013352102","AsnPI","Asian","P0020008",1005
"06013352102","AsnPI","PcIsl","P0020009",10
"06013352102","Other","Other","P0020010",21
"06013352102","Other","Multi","P0020011",430
"06013378000","HspLt","HspLt","P0020002",744.999999999996
"06013378000","White","White","P0020005",2286.99999999999
"06013378000","AABlk","AABlk","P0020006",294.999999999999
"06013378000","Other","NatAm","P0020007",9.99999999999995
"06013378000","AsnPI","Asian","P0020008",255.999999999999
"06013378000","AsnPI","PcIsl","P0020009",13.9999999999999
"06013378000","Other","Other","P0020010",28.9999999999999
"06013378000","Other","Multi","P0020011",255.999999999999
"06013367100","HspLt","HspLt","P0020002",2092.99999999999
"06013367100","White","White","P0020005",462.999999999998
"06013367100","AABlk","AABlk","P0020006",2107.99999999999
"06013367100","Other","NatAm","P0020007",14
"06013367100","AsnPI","Asian","P0020008",923.999999999997
"06013367100","AsnPI","PcIsl","P0020009",52.9999999999998
"06013367100","Other","Other","P0020010",43.9999999999999
"06013367100","Other","Multi","P0020011",241.999999999999
"06095250900","HspLt","HspLt","P0020002",605.999999999999
"06095250900","White","White","P0020005",624.999999999999
"06095250900","AABlk","AABlk","P0020006",1114
"06095250900","Other","NatAm","P0020007",16
"06095250900","AsnPI","Asian","P0020008",440.999999999999
"06095250900","AsnPI","PcIsl","P0020009",14
"06095250900","Other","Other","P0020010",18
"06095250900","Other","Multi","P0020011",204
"06095252104","HspLt","HspLt","P0020002",747.000000000004
"06095252104","White","White","P0020005",2720.00000000002
"06095252104","AABlk","AABlk","P0020006",379.000000000002
"06095252104","Other","NatAm","P0020007",16.0000000000001
"06095252104","AsnPI","Asian","P0020008",1564.00000000001
"06095252104","AsnPI","PcIsl","P0020009",8.00000000000005
"06095252104","Other","Other","P0020010",34.0000000000002
"06095252104","Other","Multi","P0020011",513.000000000003
"06095252102","HspLt","HspLt","P0020002",749
"06095252102","White","White","P0020005",2337
"06095252102","AABlk","AABlk","P0020006",169
"06095252102","Other","NatAm","P0020007",13
"06095252102","AsnPI","Asian","P0020008",339
"06095252102","AsnPI","PcIsl","P0020009",22
"06095252102","Other","Other","P0020010",19
"06095252102","Other","Multi","P0020011",344
"06001427700","HspLt","HspLt","P0020002",673.999999999999
"06001427700","White","White","P0020005",2362
"06001427700","AABlk","AABlk","P0020006",293.999999999999
"06001427700","Other","NatAm","P0020007",12
"06001427700","AsnPI","Asian","P0020008",1271
"06001427700","AsnPI","PcIsl","P0020009",18
"06001427700","Other","Other","P0020010",31.9999999999999
"06001427700","Other","Multi","P0020011",352.999999999999
"06001407300","HspLt","HspLt","P0020002",2172.99999999999
"06001407300","White","White","P0020005",654.999999999996
"06001407300","AABlk","AABlk","P0020006",581.999999999997
"06001407300","Other","NatAm","P0020007",23.9999999999999
"06001407300","AsnPI","Asian","P0020008",267.999999999998
"06001407300","AsnPI","PcIsl","P0020009",65.9999999999996
"06001407300","Other","Other","P0020010",20.9999999999999
"06001407300","Other","Multi","P0020011",153.999999999999
"06001428100","HspLt","HspLt","P0020002",630.999999999984
"06001428100","White","White","P0020005",2558.99999999993
"06001428100","AABlk","AABlk","P0020006",141.999999999996
"06001428100","Other","NatAm","P0020007",9.99999999999974
"06001428100","AsnPI","Asian","P0020008",1038.99999999997
"06001428100","AsnPI","PcIsl","P0020009",15.9999999999996
"06001428100","Other","Other","P0020010",48.9999999999987
"06001428100","Other","Multi","P0020011",433.999999999989
"06001428200","HspLt","HspLt","P0020002",733.000000000002
"06001428200","White","White","P0020005",3316.00000000001
"06001428200","AABlk","AABlk","P0020006",196
"06001428200","Other","NatAm","P0020007",6.00000000000001
"06001428200","AsnPI","Asian","P0020008",1732
"06001428200","AsnPI","PcIsl","P0020009",38.0000000000001
"06001428200","Other","Other","P0020010",51.0000000000001
"06001428200","Other","Multi","P0020011",572.000000000001
"06085504424","HspLt","HspLt","P0020002",513.000000000003
"06085504424","White","White","P0020005",632.000000000004
"06085504424","AABlk","AABlk","P0020006",66.0000000000004
"06085504424","Other","NatAm","P0020007",2.00000000000001
"06085504424","AsnPI","Asian","P0020008",3444.00000000002
"06085504424","AsnPI","PcIsl","P0020009",20.0000000000001
"06085504424","Other","Other","P0020010",11.0000000000001
"06085504424","Other","Multi","P0020011",181.000000000001
"06085507705","HspLt","HspLt","P0020002",215.999999999997
"06085507705","White","White","P0020005",1387.99999999998
"06085507705","AABlk","AABlk","P0020006",27.9999999999996
"06085507705","Other","NatAm","P0020007",3.99999999999994
"06085507705","AsnPI","Asian","P0020008",2706.99999999996
"06085507705","AsnPI","PcIsl","P0020009",0
"06085507705","Other","Other","P0020010",22.9999999999997
"06085507705","Other","Multi","P0020011",193.999999999997
"06085512516","HspLt","HspLt","P0020002",1596.00000000002
"06085512516","White","White","P0020005",1814.00000000002
"06085512516","AABlk","AABlk","P0020006",56.0000000000006
"06085512516","Other","NatAm","P0020007",13.0000000000001
"06085512516","AsnPI","Asian","P0020008",348.000000000004
"06085512516","AsnPI","PcIsl","P0020009",10.0000000000001
"06085512516","Other","Other","P0020010",30.0000000000003
"06085512516","Other","Multi","P0020011",202.000000000002
"06001428301","HspLt","HspLt","P0020002",691.000000000002
"06001428301","White","White","P0020005",2154.00000000001
"06001428301","AABlk","AABlk","P0020006",199
"06001428301","Other","NatAm","P0020007",4.00000000000001
"06001428301","AsnPI","Asian","P0020008",3370.00000000001
"06001428301","AsnPI","PcIsl","P0020009",17
"06001428301","Other","Other","P0020010",41.0000000000001
"06001428301","Other","Multi","P0020011",568.000000000001
"06001428302","HspLt","HspLt","P0020002",470.999999999997
"06001428302","White","White","P0020005",2694.99999999998
"06001428302","AABlk","AABlk","P0020006",180.999999999999
"06001428302","Other","NatAm","P0020007",0.999999999999994
"06001428302","AsnPI","Asian","P0020008",3219.99999999998
"06001428302","AsnPI","PcIsl","P0020009",9.99999999999994
"06001428302","Other","Other","P0020010",28.9999999999998
"06001428302","Other","Multi","P0020011",512.999999999997
"06001428400","HspLt","HspLt","P0020002",687.999999999989
"06001428400","White","White","P0020005",1933.99999999997
"06001428400","AABlk","AABlk","P0020006",329.999999999995
"06001428400","Other","NatAm","P0020007",17.9999999999997
"06001428400","AsnPI","Asian","P0020008",1276.99999999998
"06001428400","AsnPI","PcIsl","P0020009",34.9999999999995
"06001428400","Other","Other","P0020010",28.9999999999995
"06001428400","Other","Multi","P0020011",333.999999999995
"06055201102","HspLt","HspLt","P0020002",312.000000000001
"06055201102","White","White","P0020005",1362
"06055201102","AABlk","AABlk","P0020006",3.00000000000001
"06055201102","Other","NatAm","P0020007",13
"06055201102","AsnPI","Asian","P0020008",46.0000000000001
"06055201102","AsnPI","PcIsl","P0020009",3.00000000000001
"06055201102","Other","Other","P0020010",7.00000000000001
"06055201102","Other","Multi","P0020011",65.0000000000001
"06001430300","HspLt","HspLt","P0020002",654.000000000003
"06001430300","White","White","P0020005",1929.00000000001
"06001430300","AABlk","AABlk","P0020006",91.0000000000004
"06001430300","Other","NatAm","P0020007",12.0000000000001
"06001430300","AsnPI","Asian","P0020008",975.000000000005
"06001430300","AsnPI","PcIsl","P0020009",5.00000000000002
"06001430300","Other","Other","P0020010",14.0000000000001
"06001430300","Other","Multi","P0020011",260.000000000001
"06001428500","HspLt","HspLt","P0020002",374.000000000004
"06001428500","White","White","P0020005",1363.00000000001
"06001428500","AABlk","AABlk","P0020006",193.000000000002
"06001428500","Other","NatAm","P0020007",8.00000000000008
"06001428500","AsnPI","Asian","P0020008",1083.00000000001
"06001428500","AsnPI","PcIsl","P0020009",14.0000000000001
"06001428500","Other","Other","P0020010",12.0000000000001
"06001428500","Other","Multi","P0020011",292.000000000003
"06001428600","HspLt","HspLt","P0020002",431.999999999996
"06001428600","White","White","P0020005",1284.99999999999
"06001428600","AABlk","AABlk","P0020006",231.999999999998
"06001428600","Other","NatAm","P0020007",8.99999999999992
"06001428600","AsnPI","Asian","P0020008",1134.99999999999
"06001428600","AsnPI","PcIsl","P0020009",17.9999999999998
"06001428600","Other","Other","P0020010",46.9999999999996
"06001428600","Other","Multi","P0020011",239.999999999998
"06001430400","HspLt","HspLt","P0020002",316.999999999999
"06001430400","White","White","P0020005",1107
"06001430400","AABlk","AABlk","P0020006",50.9999999999998
"06001430400","Other","NatAm","P0020007",0
"06001430400","AsnPI","Asian","P0020008",533.999999999998
"06001430400","AsnPI","PcIsl","P0020009",8.99999999999996
"06001430400","Other","Other","P0020010",28.9999999999999
"06001430400","Other","Multi","P0020011",159.999999999999
"06075061000","HspLt","HspLt","P0020002",984.999999999997
"06075061000","White","White","P0020005",593.999999999998
"06075061000","AABlk","AABlk","P0020006",669.999999999998
"06075061000","Other","NatAm","P0020007",7.99999999999997
"06075061000","AsnPI","Asian","P0020008",2524.99999999999
"06075061000","AsnPI","PcIsl","P0020009",20.9999999999999
"06075061000","Other","Other","P0020010",30.9999999999999
"06075061000","Other","Multi","P0020011",209.999999999999
"06013304006","HspLt","HspLt","P0020002",974.404634015524
"06013304006","White","White","P0020005",2097.41345479493
"06013304006","AABlk","AABlk","P0020006",303.192434739733
"06013304006","Other","NatAm","P0020007",8.97609181795263
"06013304006","AsnPI","Asian","P0020008",310.17383948703
"06013304006","AsnPI","PcIsl","P0020009",20.9442142418895
"06013304006","Other","Other","P0020010",5.98406121196842
"06013304006","Other","Multi","P0020011",255.319945043986
"06075025900","HspLt","HspLt","P0020002",965.999999999994
"06075025900","White","White","P0020005",791.999999999995
"06075025900","AABlk","AABlk","P0020006",293.999999999998
"06075025900","Other","NatAm","P0020007",2.99999999999998
"06075025900","AsnPI","Asian","P0020008",2269.99999999999
"06075025900","AsnPI","PcIsl","P0020009",20.9999999999999
"06075025900","Other","Other","P0020010",14.9999999999999
"06075025900","Other","Multi","P0020011",175.999999999999
"06013392202","HspLt","HspLt","P0020002",2554
"06013392202","White","White","P0020005",940
"06013392202","AABlk","AABlk","P0020006",356
"06013392202","Other","NatAm","P0020007",14
"06013392202","AsnPI","Asian","P0020008",805
"06013392202","AsnPI","PcIsl","P0020009",29
"06013392202","Other","Other","P0020010",19
"06013392202","Other","Multi","P0020011",172
"06013392201","HspLt","HspLt","P0020002",1889
"06013392201","White","White","P0020005",488
"06013392201","AABlk","AABlk","P0020006",1168
"06013392201","Other","NatAm","P0020007",8.99999999999999
"06013392201","AsnPI","Asian","P0020008",1961
"06013392201","AsnPI","PcIsl","P0020009",14
"06013392201","Other","Other","P0020010",108
"06013392201","Other","Multi","P0020011",308
"06001427100","HspLt","HspLt","P0020002",426.999999999995
"06001427100","White","White","P0020005",2387.99999999997
"06001427100","AABlk","AABlk","P0020006",145.999999999998
"06001427100","Other","NatAm","P0020007",0
"06001427100","AsnPI","Asian","P0020008",737.999999999992
"06001427100","AsnPI","PcIsl","P0020009",3.99999999999996
"06001427100","Other","Other","P0020010",24.9999999999997
"06001427100","Other","Multi","P0020011",334.999999999996
"06001427200","HspLt","HspLt","P0020002",688.999999999997
"06001427200","White","White","P0020005",1644.99999999999
"06001427200","AABlk","AABlk","P0020006",176.999999999999
