"US_ISRM_id","pol_abbr","ems_qty","ems_unit"
"3193","PM25",0.489491,"ton/yr"
"3193","NOx",1.81302,"ton/yr"
"3193","SOx",0.0147123,"ton/yr"
"3193","VOC",5.98475,"ton/yr"
"3193","NH3",6.29924,"ton/yr"
"3194","PM25",2.2885,"ton/yr"
"3194","NOx",16.2032,"ton/yr"
"3194","SOx",0.08577,"ton/yr"
"3194","VOC",13.694,"ton/yr"
"3194","NH3",0.882295,"ton/yr"
"3195","PM25",2.49259,"ton/yr"
"3195","NOx",16.8328,"ton/yr"
"3195","SOx",0.0798569,"ton/yr"
"3195","VOC",14.3881,"ton/yr"
"3195","NH3",0.621522,"ton/yr"
"3196","PM25",3.05897,"ton/yr"
"3196","NOx",35.3323,"ton/yr"
"3196","SOx",0.296376,"ton/yr"
"3196","VOC",24.9531,"ton/yr"
"3196","NH3",2.46059,"ton/yr"
"3197","PM25",1.51056,"ton/yr"
"3197","NOx",9.91839,"ton/yr"
"3197","SOx",0.0847855,"ton/yr"
"3197","VOC",7.90823,"ton/yr"
"3197","NH3",1.47664,"ton/yr"
"3202","PM25",2.66536,"ton/yr"
"3202","NOx",0.272536,"ton/yr"
"3202","SOx",0.0109608,"ton/yr"
"3202","VOC",24.2844,"ton/yr"
"3202","NH3",103.682,"ton/yr"
"3203","PM25",1.14959,"ton/yr"
"3203","NOx",0.228718,"ton/yr"
"3203","SOx",0.00751462,"ton/yr"
"3203","VOC",23.9534,"ton/yr"
"3203","NH3",43.4449,"ton/yr"
"3204","PM25",1.45123,"ton/yr"
"3204","NOx",0.39723,"ton/yr"
"3204","SOx",0.0184756,"ton/yr"
"3204","VOC",12.4725,"ton/yr"
"3204","NH3",12.6022,"ton/yr"
"3205","PM25",0.233441,"ton/yr"
"3205","NOx",0.0709635,"ton/yr"
"3205","SOx",0.02358,"ton/yr"
"3205","VOC",2.70318,"ton/yr"
"3205","NH3",8.66341,"ton/yr"
"3206","PM25",0.11812,"ton/yr"
"3206","NOx",0.0433974,"ton/yr"
"3206","SOx",0.0210643,"ton/yr"
"3206","VOC",1.82127,"ton/yr"
"3206","NH3",4.20136,"ton/yr"
"3207","PM25",8.82336,"ton/yr"
"3207","NOx",37.5491,"ton/yr"
"3207","SOx",0.239257,"ton/yr"
"3207","VOC",47.648,"ton/yr"
"3207","NH3",22.9135,"ton/yr"
"3208","PM25",0.185058,"ton/yr"
"3208","NOx",0.1639,"ton/yr"
"3208","SOx",0.0054423,"ton/yr"
"3208","VOC",2.70176,"ton/yr"
"3208","NH3",3.70097,"ton/yr"
"3209","PM25",1.7923,"ton/yr"
"3209","NOx",17.5604,"ton/yr"
"3209","SOx",4.06257,"ton/yr"
"3209","VOC",9.68671,"ton/yr"
"3209","NH3",0.178904,"ton/yr"
"3210","PM25",2.30219,"ton/yr"
"3210","NOx",1.57364,"ton/yr"
"3210","SOx",0.0752225,"ton/yr"
"3210","VOC",8.64317,"ton/yr"
"3210","NH3",0.404097,"ton/yr"
"3211","PM25",0.269657,"ton/yr"
"3211","NOx",0.0770077,"ton/yr"
"3211","SOx",0.00124109,"ton/yr"
"3211","VOC",1.72895,"ton/yr"
"3211","NH3",2.77696,"ton/yr"
"3212","PM25",4.74348,"ton/yr"
"3212","NOx",3.74999,"ton/yr"
"3212","SOx",0.303967,"ton/yr"
"3212","VOC",25.1082,"ton/yr"
"3212","NH3",1.90342,"ton/yr"
"3213","PM25",9.59173,"ton/yr"
"3213","NOx",51.9796,"ton/yr"
"3213","SOx",0.401951,"ton/yr"
"3213","VOC",35.4887,"ton/yr"
"3213","NH3",4.94522,"ton/yr"
"3214","PM25",16.6099,"ton/yr"
"3214","NOx",137.342,"ton/yr"
"3214","SOx",1.18921,"ton/yr"
"3214","VOC",101.777,"ton/yr"
"3214","NH3",22.0385,"ton/yr"
"3215","PM25",11.2059,"ton/yr"
"3215","NOx",24.8932,"ton/yr"
"3215","SOx",0.963199,"ton/yr"
"3215","VOC",42.1132,"ton/yr"
"3215","NH3",6.67016,"ton/yr"
"3220","PM25",0.315886,"ton/yr"
"3220","NOx",3.36849,"ton/yr"
"3220","SOx",0.0397174,"ton/yr"
"3220","VOC",3.67685,"ton/yr"
"3220","NH3",4.17939,"ton/yr"
"3221","PM25",1.03225,"ton/yr"
"3221","NOx",8.98416,"ton/yr"
"3221","SOx",0.0577156,"ton/yr"
"3221","VOC",7.96749,"ton/yr"
"3221","NH3",5.33586,"ton/yr"
"3222","PM25",1.56743,"ton/yr"
"3222","NOx",9.30018,"ton/yr"
"3222","SOx",0.053263,"ton/yr"
"3222","VOC",12.9599,"ton/yr"
"3222","NH3",0.604514,"ton/yr"
"3223","PM25",1.80359,"ton/yr"
"3223","NOx",15.9246,"ton/yr"
"3223","SOx",0.0748972,"ton/yr"
"3223","VOC",14.5198,"ton/yr"
"3223","NH3",0.704828,"ton/yr"
"3224","PM25",3.33226,"ton/yr"
"3224","NOx",19.9191,"ton/yr"
"3224","SOx",2.6391,"ton/yr"
"3224","VOC",17.9048,"ton/yr"
"3224","NH3",1.25718,"ton/yr"
"3225","PM25",2.41186,"ton/yr"
"3225","NOx",16.599,"ton/yr"
"3225","SOx",3.51939,"ton/yr"
"3225","VOC",20.2791,"ton/yr"
"3225","NH3",1.42329,"ton/yr"
"3228","PM25",1.26486,"ton/yr"
"3228","NOx",0.338921,"ton/yr"
"3228","SOx",0.0799214,"ton/yr"
"3228","VOC",12.0407,"ton/yr"
"3228","NH3",47.9482,"ton/yr"
"3229","PM25",8.74243,"ton/yr"
"3229","NOx",75.712,"ton/yr"
"3229","SOx",0.501495,"ton/yr"
"3229","VOC",74.2406,"ton/yr"
"3229","NH3",4.1928,"ton/yr"
"3230","PM25",3.33053,"ton/yr"
"3230","NOx",15.3366,"ton/yr"
"3230","SOx",2.89485,"ton/yr"
"3230","VOC",12.2198,"ton/yr"
"3230","NH3",0.30651,"ton/yr"
"3231","PM25",9.05773,"ton/yr"
"3231","NOx",94.5487,"ton/yr"
"3231","SOx",0.694921,"ton/yr"
"3231","VOC",55.7655,"ton/yr"
"3231","NH3",5.54151,"ton/yr"
"3232","PM25",10.7497,"ton/yr"
"3232","NOx",109.138,"ton/yr"
"3232","SOx",0.958621,"ton/yr"
"3232","VOC",74.917,"ton/yr"
"3232","NH3",8.7438,"ton/yr"
"3237","PM25",0.314253,"ton/yr"
"3237","NOx",0.0932952,"ton/yr"
"3237","SOx",0.0333819,"ton/yr"
"3237","VOC",3.41312,"ton/yr"
"3237","NH3",11.7263,"ton/yr"
"3238","PM25",1.74976,"ton/yr"
"3238","NOx",3.01439,"ton/yr"
"3238","SOx",0.0466661,"ton/yr"
"3238","VOC",6.48843,"ton/yr"
"3238","NH3",5.75502,"ton/yr"
"3239","PM25",1.13065,"ton/yr"
"3239","NOx",5.13355,"ton/yr"
"3239","SOx",0.0340392,"ton/yr"
"3239","VOC",10.3163,"ton/yr"
"3239","NH3",0.174881,"ton/yr"
"3240","PM25",1.61039,"ton/yr"
"3240","NOx",12.1439,"ton/yr"
"3240","SOx",0.0568902,"ton/yr"
"3240","VOC",11.7735,"ton/yr"
"3240","NH3",0.322416,"ton/yr"
"3241","PM25",4.2574,"ton/yr"
"3241","NOx",21.9001,"ton/yr"
"3241","SOx",2.24879,"ton/yr"
"3241","VOC",23.3508,"ton/yr"
"3241","NH3",1.85231,"ton/yr"
"3242","PM25",2.93021,"ton/yr"
"3242","NOx",15.664,"ton/yr"
"3242","SOx",2.09822,"ton/yr"
"3242","VOC",12.0803,"ton/yr"
"3242","NH3",0.781368,"ton/yr"
"3280","PM25",466.798,"ton/yr"
"3280","NOx",1768.54,"ton/yr"
"3280","SOx",117.863,"ton/yr"
"3280","VOC",1293.23,"ton/yr"
"3280","NH3",2412.15,"ton/yr"
"3316","PM25",7.90669,"ton/yr"
"3316","NOx",8.01293,"ton/yr"
"3316","SOx",2.66421,"ton/yr"
"3316","VOC",16.4484,"ton/yr"
"3316","NH3",0.898386,"ton/yr"
"3317","PM25",16.4782,"ton/yr"
"3317","NOx",52.4396,"ton/yr"
"3317","SOx",15.7161,"ton/yr"
"3317","VOC",66.4863,"ton/yr"
"3317","NH3",4.70676,"ton/yr"
"3318","PM25",38.6185,"ton/yr"
"3318","NOx",174.375,"ton/yr"
"3318","SOx",35.959,"ton/yr"
"3318","VOC",184.404,"ton/yr"
"3318","NH3",11.0988,"ton/yr"
"3325","PM25",1.79112,"ton/yr"
"3325","NOx",4.75813,"ton/yr"
"3325","SOx",0.262598,"ton/yr"
"3325","VOC",21.9227,"ton/yr"
"3325","NH3",10.1664,"ton/yr"
"3326","PM25",21.8882,"ton/yr"
"3326","NOx",159.561,"ton/yr"
"3326","SOx",1.72,"ton/yr"
"3326","VOC",203.508,"ton/yr"
"3326","NH3",13.0899,"ton/yr"
"3327","PM25",7.01457,"ton/yr"
"3327","NOx",11.2055,"ton/yr"
"3327","SOx",3.31713,"ton/yr"
"3327","VOC",44.5224,"ton/yr"
"3327","NH3",126.441,"ton/yr"
"3328","PM25",30.4381,"ton/yr"
"3328","NOx",102.327,"ton/yr"
"3328","SOx",24.5949,"ton/yr"
"3328","VOC",109.755,"ton/yr"
"3328","NH3",9.80946,"ton/yr"
"3329","PM25",27.1785,"ton/yr"
"3329","NOx",156.387,"ton/yr"
"3329","SOx",32.9704,"ton/yr"
"3329","VOC",140.293,"ton/yr"
"3329","NH3",13.8749,"ton/yr"
"3330","PM25",24.9021,"ton/yr"
"3330","NOx",141.322,"ton/yr"
"3330","SOx",29.2668,"ton/yr"
"3330","VOC",124.284,"ton/yr"
"3330","NH3",11.8725,"ton/yr"
"3331","PM25",30.6073,"ton/yr"
"3331","NOx",66.6865,"ton/yr"
"3331","SOx",1.99717,"ton/yr"
"3331","VOC",161.289,"ton/yr"
"3331","NH3",408.797,"ton/yr"
"3332","PM25",27.4452,"ton/yr"
"3332","NOx",28.8655,"ton/yr"
"3332","SOx",1.23851,"ton/yr"
"3332","VOC",73.4542,"ton/yr"
"3332","NH3",270.486,"ton/yr"
"3335","PM25",7.19313,"ton/yr"
"3335","NOx",34.2968,"ton/yr"
"3335","SOx",10.9857,"ton/yr"
"3335","VOC",51.302,"ton/yr"
"3335","NH3",44.7932,"ton/yr"
"3336","PM25",15.8577,"ton/yr"
"3336","NOx",54.9414,"ton/yr"
"3336","SOx",12.0757,"ton/yr"
"3336","VOC",67.4738,"ton/yr"
"3336","NH3",34.8853,"ton/yr"
"3337","PM25",6.61823,"ton/yr"
"3337","NOx",37.2447,"ton/yr"
"3337","SOx",10.3104,"ton/yr"
"3337","VOC",38.0937,"ton/yr"
"3337","NH3",18.7945,"ton/yr"
"3345","PM25",135.765,"ton/yr"
"3345","NOx",171.282,"ton/yr"
"3345","SOx",2.43757,"ton/yr"
"3345","VOC",363.188,"ton/yr"
"3345","NH3",795.022,"ton/yr"
"3346","PM25",2.46017,"ton/yr"
"3346","NOx",0.740563,"ton/yr"
"3346","SOx",0.0140523,"ton/yr"
"3346","VOC",36.1496,"ton/yr"
"3346","NH3",74.1231,"ton/yr"
"3347","PM25",0.249854,"ton/yr"
"3347","NOx",0.205883,"ton/yr"
"3347","SOx",0.00472446,"ton/yr"
"3347","VOC",3.19283,"ton/yr"
"3347","NH3",0.0318411,"ton/yr"
"3348","PM25",0.269084,"ton/yr"
"3348","NOx",0.648781,"ton/yr"
"3348","SOx",0.16312,"ton/yr"
"3348","VOC",7.45008,"ton/yr"
"3348","NH3",0.131372,"ton/yr"
"3349","PM25",100.51,"ton/yr"
"3349","NOx",383.116,"ton/yr"
"3349","SOx",36.7653,"ton/yr"
"3349","VOC",942.394,"ton/yr"
"3349","NH3",1444.92,"ton/yr"
"3350","PM25",81.8577,"ton/yr"
"3350","NOx",278.599,"ton/yr"
"3350","SOx",3.95967,"ton/yr"
"3350","VOC",446.21,"ton/yr"
"3350","NH3",1414.08,"ton/yr"
"3351","PM25",129.08,"ton/yr"
"3351","NOx",219.768,"ton/yr"
"3351","SOx",6.30673,"ton/yr"
"3351","VOC",293.58,"ton/yr"
"3351","NH3",885.747,"ton/yr"
"3359","PM25",12.7306,"ton/yr"
"3359","NOx",50.2916,"ton/yr"
"3359","SOx",0.971338,"ton/yr"
"3359","VOC",82.384,"ton/yr"
"3359","NH3",47.34,"ton/yr"
"3360","PM25",2.35827,"ton/yr"
"3360","NOx",2.92169,"ton/yr"
"3360","SOx",0.0733886,"ton/yr"
"3360","VOC",11.2849,"ton/yr"
"3360","NH3",57.0264,"ton/yr"
"3361","PM25",2.08247,"ton/yr"
"3361","NOx",0.402486,"ton/yr"
"3361","SOx",0.024338,"ton/yr"
"3361","VOC",7.95165,"ton/yr"
"3361","NH3",37.7959,"ton/yr"
"3364","PM25",2.95511,"ton/yr"
"3364","NOx",1.60953,"ton/yr"
"3364","SOx",0.129481,"ton/yr"
"3364","VOC",5.00976,"ton/yr"
"3364","NH3",8.52187,"ton/yr"
"3365","PM25",1.12359,"ton/yr"
"3365","NOx",4.83484,"ton/yr"
"3365","SOx",0.0246231,"ton/yr"
"3365","VOC",3.20828,"ton/yr"
"3365","NH3",9.1619,"ton/yr"
"3375","PM25",92.5364,"ton/yr"
"3375","NOx",475.164,"ton/yr"
"3375","SOx",37.9351,"ton/yr"
"3375","VOC",316.829,"ton/yr"
"3375","NH3",342.918,"ton/yr"
"3376","PM25",74.3923,"ton/yr"
"3376","NOx",386.861,"ton/yr"
"3376","SOx",13.8181,"ton/yr"
"3376","VOC",474.267,"ton/yr"
"3376","NH3",1404.54,"ton/yr"
"3377","PM25",32.5127,"ton/yr"
"3377","NOx",67.7802,"ton/yr"
"3377","SOx",18.2986,"ton/yr"
"3377","VOC",149.215,"ton/yr"
"3377","NH3",1108.88,"ton/yr"
"3378","PM25",16.1464,"ton/yr"
"3378","NOx",76.7791,"ton/yr"
"3378","SOx",3.90659,"ton/yr"
"3378","VOC",135.859,"ton/yr"
"3378","NH3",800.537,"ton/yr"
"3379","PM25",1.58251,"ton/yr"
"3379","NOx",8.31838,"ton/yr"
"3379","SOx",0.0325803,"ton/yr"
"3379","VOC",8.23302,"ton/yr"
"3379","NH3",57.3006,"ton/yr"
"3380","PM25",7.29235,"ton/yr"
"3380","NOx",64.0835,"ton/yr"
"3380","SOx",0.710785,"ton/yr"
"3380","VOC",58.9184,"ton/yr"
"3380","NH3",56.7,"ton/yr"
"3381","PM25",104.079,"ton/yr"
"3381","NOx",274.408,"ton/yr"
"3381","SOx",6.15467,"ton/yr"
"3381","VOC",183.731,"ton/yr"
"3381","NH3",321.287,"ton/yr"
"3386","PM25",2.20407,"ton/yr"
"3386","NOx",1.39323,"ton/yr"
"3386","SOx",0.142078,"ton/yr"
"3386","VOC",2.80536,"ton/yr"
"3386","NH3",1.81266,"ton/yr"
"3387","PM25",1.55481,"ton/yr"
"3387","NOx",3.82495,"ton/yr"
"3387","SOx",0.11583,"ton/yr"
"3387","VOC",3.14329,"ton/yr"
"3387","NH3",2.32277,"ton/yr"
"3388","PM25",4.70918,"ton/yr"
"3388","NOx",12.4913,"ton/yr"
"3388","SOx",0.399205,"ton/yr"
"3388","VOC",8.72462,"ton/yr"
"3388","NH3",1.29049,"ton/yr"
"3389","PM25",3.4618,"ton/yr"
"3389","NOx",4.89162,"ton/yr"
"3389","SOx",0.295866,"ton/yr"
"3389","VOC",5.32637,"ton/yr"
"3389","NH3",1.55935,"ton/yr"
"3393","PM25",2.41585,"ton/yr"
"3393","NOx",41.4259,"ton/yr"
"3393","SOx",0.181101,"ton/yr"
"3393","VOC",10.5355,"ton/yr"
"3393","NH3",2.27354,"ton/yr"
"3394","PM25",4.10833,"ton/yr"
"3394","NOx",14.3633,"ton/yr"
"3394","SOx",0.349747,"ton/yr"
"3394","VOC",7.89809,"ton/yr"
"3394","NH3",1.91932,"ton/yr"
"3395","PM25",6.79896,"ton/yr"
"3395","NOx",17.7965,"ton/yr"
"3395","SOx",0.580086,"ton/yr"
"3395","VOC",13.2032,"ton/yr"
"3395","NH3",1.19607,"ton/yr"
"3396","PM25",1.52173,"ton/yr"
"3396","NOx",8.39812,"ton/yr"
"3396","SOx",0.103583,"ton/yr"
"3396","VOC",3.99847,"ton/yr"
"3396","NH3",1.48488,"ton/yr"
"3399","PM25",4.97982,"ton/yr"
"3399","NOx",17.7019,"ton/yr"
"3399","SOx",0.44946,"ton/yr"
"3399","VOC",9.50005,"ton/yr"
"3399","NH3",0.616392,"ton/yr"
"3400","PM25",8.52845,"ton/yr"
"3400","NOx",36.7827,"ton/yr"
"3400","SOx",0.790653,"ton/yr"
"3400","VOC",21.4823,"ton/yr"
"3400","NH3",2.01864,"ton/yr"
"3401","PM25",8.79269,"ton/yr"
"3401","NOx",26.8456,"ton/yr"
"3401","SOx",0.491628,"ton/yr"
"3401","VOC",18.1266,"ton/yr"
"3401","NH3",1.72792,"ton/yr"
"3402","PM25",4.30162,"ton/yr"
"3402","NOx",9.70141,"ton/yr"
"3402","SOx",0.187288,"ton/yr"
"3402","VOC",7.76316,"ton/yr"
"3402","NH3",1.49679,"ton/yr"
"3406","PM25",6.81422,"ton/yr"
"3406","NOx",17.5401,"ton/yr"
"3406","SOx",0.352015,"ton/yr"
"3406","VOC",10.014,"ton/yr"
"3406","NH3",0.786696,"ton/yr"
"3407","PM25",8.8825,"ton/yr"
"3407","NOx",19.2364,"ton/yr"
"3407","SOx",0.194412,"ton/yr"
"3407","VOC",10.969,"ton/yr"
"3407","NH3",1.2154,"ton/yr"
"3408","PM25",7.60526,"ton/yr"
"3408","NOx",26.4358,"ton/yr"
"3408","SOx",0.541619,"ton/yr"
"3408","VOC",14.8554,"ton/yr"
"3408","NH3",1.28422,"ton/yr"
"3409","PM25",5.72746,"ton/yr"
"3409","NOx",10.3565,"ton/yr"
"3409","SOx",0.382298,"ton/yr"
"3409","VOC",10.1723,"ton/yr"
"3409","NH3",0.936856,"ton/yr"
"3415","PM25",1.37726,"ton/yr"
"3415","NOx",0.400632,"ton/yr"
"3415","SOx",0.0215992,"ton/yr"
"3415","VOC",7.95149,"ton/yr"
"3415","NH3",54.9293,"ton/yr"
"3416","PM25",20.3319,"ton/yr"
"3416","NOx",77.6295,"ton/yr"
"3416","SOx",1.86428,"ton/yr"
"3416","VOC",77.9996,"ton/yr"
"3416","NH3",51.4532,"ton/yr"
"3419","PM25",35.7134,"ton/yr"
"3419","NOx",211.056,"ton/yr"
"3419","SOx",2.91283,"ton/yr"
"3419","VOC",98.2423,"ton/yr"
"3419","NH3",8.10275,"ton/yr"
"3420","PM25",15.278,"ton/yr"
"3420","NOx",55.928,"ton/yr"
"3420","SOx",0.90308,"ton/yr"
"3420","VOC",27.6361,"ton/yr"
"3420","NH3",7.51178,"ton/yr"
"3421","PM25",3.78462,"ton/yr"
"3421","NOx",39.8578,"ton/yr"
"3421","SOx",1.0742,"ton/yr"
"3421","VOC",18.2144,"ton/yr"
"3421","NH3",1.73998,"ton/yr"
"3422","PM25",6.80868,"ton/yr"
"3422","NOx",105.529,"ton/yr"
"3422","SOx",1.255,"ton/yr"
"3422","VOC",35.4323,"ton/yr"
"3422","NH3",3.52041,"ton/yr"
"3423","PM25",3.33515,"ton/yr"
"3423","NOx",27.8414,"ton/yr"
"3423","SOx",0.981061,"ton/yr"
"3423","VOC",15.6965,"ton/yr"
"3423","NH3",1.59683,"ton/yr"
"3424","PM25",3.21485,"ton/yr"
"3424","NOx",37.6289,"ton/yr"
"3424","SOx",1.20736,"ton/yr"
"3424","VOC",19.2106,"ton/yr"
"3424","NH3",1.84553,"ton/yr"
"3425","PM25",0.52659,"ton/yr"
"3425","NOx",0.640763,"ton/yr"
"3425","SOx",0.00787024,"ton/yr"
"3425","VOC",0.995578,"ton/yr"
"3425","NH3",2.16246,"ton/yr"
"3426","PM25",5.38109,"ton/yr"
"3426","NOx",12.4102,"ton/yr"
"3426","SOx",0.45004,"ton/yr"
"3426","VOC",10.2436,"ton/yr"
"3426","NH3",0.928014,"ton/yr"
"3429","PM25",8.98772,"ton/yr"
"3429","NOx",68.6283,"ton/yr"
"3429","SOx",2.34009,"ton/yr"
"3429","VOC",40.0762,"ton/yr"
"3429","NH3",24.7474,"ton/yr"
"3430","PM25",3.85833,"ton/yr"
"3430","NOx",22.8533,"ton/yr"
"3430","SOx",1.01834,"ton/yr"
"3430","VOC",24.8473,"ton/yr"
"3430","NH3",38.4974,"ton/yr"
"3431","PM25",35.3926,"ton/yr"
"3431","NOx",131.5,"ton/yr"
"3431","SOx",2.6871,"ton/yr"
"3431","VOC",72.3217,"ton/yr"
"3431","NH3",5.9443,"ton/yr"
"3432","PM25",2.64383,"ton/yr"
"3432","NOx",44.4824,"ton/yr"
"3432","SOx",0.761115,"ton/yr"
"3432","VOC",15.307,"ton/yr"
"3432","NH3",6.78406,"ton/yr"
"3433","PM25",4.52118,"ton/yr"
"3433","NOx",59.7993,"ton/yr"
"3433","SOx",1.15317,"ton/yr"
"3433","VOC",23.3527,"ton/yr"
"3433","NH3",2.28271,"ton/yr"
"3434","PM25",4.05349,"ton/yr"
"3434","NOx",31.9343,"ton/yr"
"3434","SOx",0.934365,"ton/yr"
"3434","VOC",17.0866,"ton/yr"
"3434","NH3",1.80259,"ton/yr"
"3435","PM25",4.288,"ton/yr"
"3435","NOx",20.9962,"ton/yr"
"3435","SOx",0.855486,"ton/yr"
"3435","VOC",19.8733,"ton/yr"
"3435","NH3",2.16288,"ton/yr"
"3436","PM25",1.38888,"ton/yr"
"3436","NOx",3.28515,"ton/yr"
"3436","SOx",0.0941539,"ton/yr"
"3436","VOC",2.06212,"ton/yr"
"3436","NH3",2.20613,"ton/yr"
"3437","PM25",7.14956,"ton/yr"
"3437","NOx",23.0112,"ton/yr"
"3437","SOx",0.55177,"ton/yr"
"3437","VOC",13.5803,"ton/yr"
"3437","NH3",1.49279,"ton/yr"
"3443","PM25",2.68203,"ton/yr"
"3443","NOx",1.16354,"ton/yr"
"3443","SOx",0.024662,"ton/yr"
"3443","VOC",13.6532,"ton/yr"
"3443","NH3",226.934,"ton/yr"
"3444","PM25",16.1277,"ton/yr"
"3444","NOx",51.0487,"ton/yr"
"3444","SOx",2.20492,"ton/yr"
"3444","VOC",49.1482,"ton/yr"
"3444","NH3",170.701,"ton/yr"
"3445","PM25",2.33032,"ton/yr"
"3445","NOx",0.458259,"ton/yr"
"3445","SOx",0.0167127,"ton/yr"
"3445","VOC",12.2187,"ton/yr"
"3445","NH3",215.625,"ton/yr"
"3446","PM25",2.5687,"ton/yr"
"3446","NOx",0.424079,"ton/yr"
"3446","SOx",0.0226942,"ton/yr"
"3446","VOC",13.7238,"ton/yr"
"3446","NH3",220.495,"ton/yr"
"3447","PM25",2.39944,"ton/yr"
"3447","NOx",0.536284,"ton/yr"
"3447","SOx",0.0577961,"ton/yr"
"3447","VOC",5.93092,"ton/yr"
"3447","NH3",36.7362,"ton/yr"
"3448","PM25",6.8095,"ton/yr"
"3448","NOx",6.16871,"ton/yr"
"3448","SOx",0.277728,"ton/yr"
"3448","VOC",7.95395,"ton/yr"
"3448","NH3",31.4648,"ton/yr"
"3458","PM25",3.1224,"ton/yr"
"3458","NOx",20.939,"ton/yr"
"3458","SOx",1.65079,"ton/yr"
"3458","VOC",17.6555,"ton/yr"
"3458","NH3",36.5946,"ton/yr"
"3459","PM25",6.11143,"ton/yr"
"3459","NOx",47.7652,"ton/yr"
"3459","SOx",1.97588,"ton/yr"
"3459","VOC",28.0332,"ton/yr"
"3459","NH3",29.777,"ton/yr"
"3460","PM25",7.8195,"ton/yr"
"3460","NOx",73.7993,"ton/yr"
"3460","SOx",2.93968,"ton/yr"
"3460","VOC",59.7114,"ton/yr"
"3460","NH3",26.1001,"ton/yr"
"3461","PM25",2.19417,"ton/yr"
"3461","NOx",2.82409,"ton/yr"
"3461","SOx",0.402769,"ton/yr"
"3461","VOC",6.73587,"ton/yr"
"3461","NH3",39.6225,"ton/yr"
"3462","PM25",14.4442,"ton/yr"
"3462","NOx",37.6926,"ton/yr"
"3462","SOx",1.15397,"ton/yr"
"3462","VOC",27.009,"ton/yr"
"3462","NH3",5.77506,"ton/yr"
"3463","PM25",20.929,"ton/yr"
"3463","NOx",49.6478,"ton/yr"
"3463","SOx",1.31829,"ton/yr"
"3463","VOC",36.2223,"ton/yr"
"3463","NH3",7.10686,"ton/yr"
"3485","PM25",4.23373,"ton/yr"
"3485","NOx",8.54479,"ton/yr"
"3485","SOx",0.119221,"ton/yr"
"3485","VOC",22.9134,"ton/yr"
"3485","NH3",224.328,"ton/yr"
"3486","PM25",4.76095,"ton/yr"
"3486","NOx",10.095,"ton/yr"
"3486","SOx",0.460697,"ton/yr"
"3486","VOC",24.5644,"ton/yr"
"3486","NH3",222.62,"ton/yr"
"3487","PM25",7.31933,"ton/yr"
"3487","NOx",32.7309,"ton/yr"
"3487","SOx",0.604978,"ton/yr"
"3487","VOC",43.7271,"ton/yr"
"3487","NH3",213.209,"ton/yr"
"3488","PM25",7.85587,"ton/yr"
"3488","NOx",41.5395,"ton/yr"
"3488","SOx",1.24244,"ton/yr"
"3488","VOC",64.1217,"ton/yr"
"3488","NH3",217.443,"ton/yr"
"3489","PM25",2.40464,"ton/yr"
"3489","NOx",0.414657,"ton/yr"
"3489","SOx",0.0168053,"ton/yr"
"3489","VOC",12.2431,"ton/yr"
"3489","NH3",222.564,"ton/yr"
"3490","PM25",2.5225,"ton/yr"
"3490","NOx",0.534389,"ton/yr"
"3490","SOx",0.0200624,"ton/yr"
"3490","VOC",15.2073,"ton/yr"
"3490","NH3",232.454,"ton/yr"
"3491","PM25",24.7622,"ton/yr"
"3491","NOx",56.056,"ton/yr"
"3491","SOx",1.51979,"ton/yr"
"3491","VOC",124.117,"ton/yr"
"3491","NH3",1997.85,"ton/yr"
"3492","PM25",26.1762,"ton/yr"
"3492","NOx",227.457,"ton/yr"
"3492","SOx",7.62619,"ton/yr"
"3492","VOC",191.671,"ton/yr"
"3492","NH3",1668.41,"ton/yr"
"3493","PM25",21.9679,"ton/yr"
"3493","NOx",73.9738,"ton/yr"
"3493","SOx",1.15193,"ton/yr"
"3493","VOC",78.2927,"ton/yr"
"3493","NH3",498.746,"ton/yr"
"3494","PM25",23.6794,"ton/yr"
"3494","NOx",169.277,"ton/yr"
"3494","SOx",1.75333,"ton/yr"
"3494","VOC",39.4592,"ton/yr"
"3494","NH3",253.305,"ton/yr"
"3495","PM25",115.972,"ton/yr"
"3495","NOx",413.657,"ton/yr"
"3495","SOx",7.42808,"ton/yr"
"3495","VOC",372.027,"ton/yr"
"3495","NH3",317.478,"ton/yr"
"3496","PM25",1.94785,"ton/yr"
"3496","NOx",0.34021,"ton/yr"
"3496","SOx",0.0308041,"ton/yr"
"3496","VOC",5.05316,"ton/yr"
"3496","NH3",33.7618,"ton/yr"
"3497","PM25",2.07114,"ton/yr"
"3497","NOx",0.716168,"ton/yr"
"3497","SOx",0.0345284,"ton/yr"
"3497","VOC",3.02505,"ton/yr"
"3497","NH3",36.9021,"ton/yr"
"3498","PM25",10.717,"ton/yr"
"3498","NOx",21.9769,"ton/yr"
"3498","SOx",0.686421,"ton/yr"
"3498","VOC",32.538,"ton/yr"
"3498","NH3",29.6347,"ton/yr"
"3529","PM25",3.80364,"ton/yr"
"3529","NOx",0.931711,"ton/yr"
"3529","SOx",0.0379652,"ton/yr"
"3529","VOC",16.6382,"ton/yr"
"3529","NH3",220.734,"ton/yr"
"3530","PM25",2.38323,"ton/yr"
"3530","NOx",0.567958,"ton/yr"
"3530","SOx",0.0241965,"ton/yr"
"3530","VOC",12.8921,"ton/yr"
"3530","NH3",219.732,"ton/yr"
"3531","PM25",4.59044,"ton/yr"
"3531","NOx",11.7068,"ton/yr"
