isrm,PrimaryPM25,NO3,NH4,SO4,SOA,TotalPM25,Total,White,Black,Native_American,Asian,Pacific_Islander,Other,Multiple,Hispanic,White non hispanic,geometry,Area,DeathsK,DeathsK_White,DeathsK_Asian,DeathsK_Black,DeathsK_Hispanic,Pop_density,DeathsK_per,DeathsK_area,TotalPM_area,Black_per,Asian_per,Hispanic_per
1269,1.816644157,0.470397461,0.567988997,0.058468524,0.358000654,3.271499793,1272,0.51572327,16,31,47,9,447,66,796,-140,"POLYGON ((-122.5021912 37.95624172000003, -122.5053673 37.96492908000001, -122.516386 37.96242428, -122.5132087 37.95373723, -122.5021912 37.95624172000003))",0.999999339,0.228444456,0.117814122,0.008440951,0.002873515,0.14295738,1272.000841,0.000179595,0.228444607,3.271501955,0.012578616,0.036949686,0.625786164
1270,1.815760307,0.469808989,0.567710472,0.058466928,0.357540814,3.269287509,5574,0.560997488,104,97,159,7,1767,313,3450,-323,"POLYGON ((-122.5053673 37.96492908000001, -122.5085441 37.97361638, -122.5195641 37.97111127000003, -122.516386 37.96242428, -122.5053673 37.96492908000001))",1.000001122,1.000377433,0.561209227,0.028536062,0.018665097,0.619178712,5573.993744,0.000179472,1.00037631,3.26928384,0.018658055,0.028525296,0.618945102
1271,1.132507237,0.430389914,0.663361006,0.038231678,0.269760953,2.534250788,2756,0.907111756,22,5,66,8,43,112,206,2294,"POLYGON ((-122.5978095 38.21683463000001, -122.6010088 38.22552002999999, -122.6120644 38.22300588999997, -122.6088638 38.2143208, -122.5978095 38.21683463000001))",0.999999364,0.382595583,0.347056951,0.009162304,0.003054101,0.028597493,2756.001752,0.000138823,0.382595826,2.534252399,0.007982583,0.02394775,0.074746009
1272,1.197997042,0.45086292,0.669505493,0.038232557,0.285579432,2.642177444,6552,0.870115995,60,30,216,22,287,236,805,4896,"POLYGON ((-122.6010088 38.22552002999999, -122.6042089 38.23420535999999, -122.6152657 38.23169091, -122.6120644 38.22300588999997, -122.6010088 38.22552002999999))",0.999999985,0.948601747,0.825393553,0.031272585,0.008686829,0.116548292,6552.000101,0.00014478,0.948601762,2.642177485,0.009157509,0.032967033,0.122863248
1273,1.113663939,0.425017153,0.584991941,0.037537744,0.269420102,2.43063088,9731,0.795498921,156,52,359,11,984,428,2140,5601,"POLYGON ((-122.6042089 38.23420535999999, -122.6074097 38.24289061999999, -122.6184678 38.24037585999997, -122.6152657 38.23169091, -122.6042089 38.23420535999999))",1.000000601,1.295257771,1.030376159,0.047785175,0.020764589,0.284847562,9730.994151,0.000133106,1.295256992,2.430629419,0.01603124,0.036892406,0.219915733
1274,1.054250102,0.398637949,0.575444725,0.03752662,0.251558279,2.317417674,18640,0.787553648,267,156,552,33,2213,739,5118,9562,"POLYGON ((-122.6074097 38.24289061999999, -122.6106113 38.25157582000001, -122.6216706 38.24906074, -122.6184678 38.24037585999997, -122.6074097 38.24289061999999))",1.000001899,2.364756171,1.86237235,0.07002926,0.033872849,0.64929303,18639.9646,0.000126865,2.36475168,2.317413273,0.014324034,0.029613734,0.274570815
1275,1.448859419,0.259570233,0.365108774,0.106614194,0.281419749,2.461572369,1478,0.558863329,13,5,543,1,14,76,58,768,"POLYGON ((-122.3396807 37.54166859, -122.3459579 37.55904929000001, -122.3678815 37.55406993, -122.3615995 37.53669046999998, -122.3396807 37.54166859))",4.000005899,0.199253523,0.111355487,0.073203425,0.001752568,0.00781915,369.4994551,0.000134813,0.049813307,0.615392185,0.00879567,0.367388363,0.039242219
1276,2.501267171,0.642766626,0.428846809,0.116029659,0.484979121,4.173889387,,,,,,,,,,,"POLYGON ((-122.3585213 37.59381006999999, -122.3648075 37.61119015, -122.3867457 37.60620707999998, -122.3804546 37.58882824, -122.3585213 37.59381006999999))",3.999999376,,,,,,,,,1.04347251,,,
1277,2.786848906,0.383629401,0.401254118,0.071731957,0.540053012,4.183517394,,,,,,,,,,,"POLYGON ((-122.3899829 37.68070834999999, -122.3962844 37.69808736, -122.4182469 37.69309807999999, -122.4119405 37.67572031000001, -122.3899829 37.68070834999999))",4.000000276,,,,,,,,,1.045879276,,,
1278,1.664253853,0.435412035,0.588990234,0.058269672,0.329462893,3.076388686,1909,0.781561027,48,9,143,4,151,62,338,1154,"POLYGON ((-122.4975234 37.97612044, -122.5038769 37.99349547000001, -122.5259225 37.98848505000002, -122.5195641 37.97111127000003, -122.4975234 37.97612044))",4.000001512,0.322215267,0.251830895,0.024136607,0.008101798,0.057050163,477.2498196,0.000168787,0.080553786,0.769096881,0.025144054,0.074908329,0.17705605
1279,0.935886141,0.378344172,0.644191621,0.038224326,0.228380381,2.225026641,106,0.783018868,0,3,11,0,6,3,17,66,"POLYGON ((-122.5803606 38.20197577000001, -122.5867544 38.21934739999997, -122.6088638 38.2143208, -122.6024651 38.19695040999998, -122.5803606 38.20197577000001))",3.999988629,0.012908033,0.010107233,0.001339513,0,0.002070156,26.50007533,0.000121774,0.003227017,0.556258241,0,0.103773585,0.160377358
1280,0.947735536,0.375573751,0.565868661,0.037353474,0.232138975,2.158670397,11351,0.800898599,156,55,838,25,731,455,2199,6892,"POLYGON ((-122.5995513 38.25408984000001, -122.6059544 38.27146064, -122.6280787 38.26643028999999, -122.6216706 38.24906074, -122.5995513 38.25408984000001))",3.999997732,1.340773155,1.073823341,0.098984046,0.018426624,0.259744531,2837.751609,0.000118119,0.335193479,0.539667905,0.013743283,0.073826095,0.193727425
1281,1.631803393,0.315512705,0.379514953,0.109370959,0.317907999,2.754110009,1447,0.795438839,0,0,213,3,19,61,64,1087,"POLYGON ((-122.3459579 37.55904929000001, -122.3490976 37.56773956000001, -122.360061 37.5652501, -122.3569201 37.55656012999999, -122.3459579 37.55904929000001))",1.000000908,0.218443871,0.173758739,0.032155179,0,0.00966165,1446.998687,0.000150963,0.218443673,2.754107509,0,0.147201106,0.04422944
1282,1.638693804,0.315596927,0.379069095,0.10937055,0.316995902,2.759726277,666,0.815315315,4,0,85,3,3,28,33,510,"POLYGON ((-122.3490976 37.56773956000001, -122.3522381 37.57642978, -122.3632027 37.57394001000001, -122.360061 37.5652501, -122.3490976 37.56773956000001))",1.000000203,0.100748227,0.082141573,0.012858257,0.000605094,0.004992029,665.9998646,0.000151274,0.100748207,2.759725716,0.006006006,0.127627628,0.04954955
1283,2.130040624,0.459624276,0.414506057,0.110797411,0.42308388,3.538052249,3603,0.713294477,41,11,601,15,200,165,522,2048,"POLYGON ((-122.3522381 37.57642978, -122.3553793 37.58511994999999, -122.3663451 37.58262986999999, -122.3632027 37.57394001000001, -122.3522381 37.57642978))",0.999997766,0.700347368,0.49955391,0.116821751,0.007969537,0.101465814,3603.008051,0.000194379,0.700348933,3.538060154,0.011379406,0.16680544,0.144879267
1284,2.28184247,0.478764247,0.437343748,0.110828218,0.453840222,3.762618905,2475,0.62989899,54,6,460,31,196,169,433,1126,"POLYGON ((-122.3553793 37.58511994999999, -122.3585213 37.59381006999999, -122.3694883 37.59131968, -122.3663451 37.58262986999999, -122.3553793 37.58511994999999))",0.99999774,0.511959473,0.322482755,0.095152064,0.011170025,0.089567051,2475.005594,0.000206852,0.51196063,3.762627409,0.021818182,0.185858586,0.174949495
1285,3.577854197,0.568893144,0.393716639,0.087655001,0.520110037,5.148229017,30,0.833333333,2,0,1,0,0,2,2,23,"POLYGON ((-122.3773891 37.64594968000001, -122.3805364 37.65463943, -122.391512 37.65214685999999, -122.3883635 37.64345741999998, -122.3773891 37.64594968000001))",1.000005258,0.008525307,0.007104423,0.000284177,0.000568354,0.000568354,29.99984227,0.000284177,0.008525263,5.148201948,0.066666667,0.033333333,0.066666667
1286,3.307288198,0.568373751,0.394688466,0.087652534,0.517433979,4.875436927,40,1,0,0,0,0,0,0,2,38,"POLYGON ((-122.3805364 37.65463943, -122.3836845 37.66332911999997, -122.3946613 37.66083625000002, -122.391512 37.65214685999999, -122.3805364 37.65463943))",1.000004525,0.010756169,0.010756169,0,0,0.000537808,39.99981902,0.000268904,0.010756121,4.875414868,0,0,0.05
1287,2.932119639,0.42639657,0.415721064,0.079948035,0.520521967,4.374707274,16,0.875,0,0,0,2,0,0,4,10,"POLYGON ((-122.3836845 37.66332911999997, -122.3868333 37.67201876999999, -122.3978113 37.66952558, -122.3946613 37.66083625000002, -122.3836845 37.66332911999997))",1.000002058,0.003854931,0.003373065,0,0,0.000963733,15.99996707,0.000240933,0.003854924,4.374698271,0,0,0.25
1288,2.763958857,0.421824194,0.403759538,0.079937259,0.507979904,4.177459751,2169,0.639004149,40,14,413,31,131,154,479,907,"POLYGON ((-122.3868333 37.67201876999999, -122.3899829 37.68070834999999, -122.4009621 37.67821484999999, -122.3978113 37.66952558, -122.3868333 37.67201876999999))",1.000000561,0.498733903,0.318693034,0.094964086,0.00919749,0.110139945,2168.998783,0.000229937,0.498733623,4.177457407,0.018441678,0.190410327,0.220839096
1289,3.893343602,0.459713085,0.500313924,0.06964468,0.718517188,5.641532479,162,0.12962963,5,0,63,6,57,10,80,-59,"POLYGON ((-122.3962844 37.69808736, -122.3994362 37.70677678999999, -122.4104191 37.70428235999999, -122.407266 37.69559324000002, -122.3962844 37.69808736))",1.000000966,0.050520831,0.006548997,0.01964699,0.001559285,0.024948559,161.9998434,0.000311857,0.050520782,5.641527027,0.030864198,0.388888889,0.49382716
1290,4.314476719,0.48349286,0.536069293,0.069641407,0.762261561,6.165941839,8561,0.096367247,805,33,5462,161,975,300,1596,-771,"POLYGON ((-122.3994362 37.70677678999999, -122.4025889 37.71546615, -122.4135729 37.71297141, -122.4104191 37.70428235999999, -122.3994362 37.70677678999999))",0.999998774,2.922467136,0.281630112,1.864562025,0.274802715,0.544826253,8561.010492,0.00034137,2.922470717,6.165949396,0.094031071,0.638009578,0.186426819
1291,4.834507948,0.539351892,0.654652425,0.065916207,0.93524438,7.029672852,4392,0.174863388,483,35,2436,29,468,173,830,-62,"POLYGON ((-122.4025889 37.71546615, -122.4057422 37.72415546999999, -122.4167275 37.72166042, -122.4135729 37.71297141, -122.4025889 37.71546615))",0.999997355,1.713653594,0.299655273,0.95046907,0.188455074,0.323846194,4392.011618,0.000390176,1.713658127,7.029691447,0.109972678,0.554644809,0.188979964
1292,4.817100831,0.556112247,0.712196026,0.065943017,0.991184176,7.142536297,7071,0.235468816,402,17,4041,75,603,268,1392,273,"POLYGON ((-122.4057422 37.72415546999999, -122.4088964 37.73284472000005, -122.4198829 37.73034935999998, -122.4167275 37.72166042, -122.4057422 37.72415546999999))",1.00000057,2.804159238,0.660292056,1.602546666,0.159421866,0.552027953,7070.995972,0.000396572,2.80415764,7.142532228,0.05685193,0.571489181,0.196860416
1293,5.269748069,0.606859326,0.794484367,0.065748919,1.073071885,7.809912566,8916,0.568079856,463,67,1643,43,1051,584,2666,2399,"POLYGON ((-122.4088964 37.73284472000005, -122.4120513 37.74153393000002, -122.423039 37.73903825, -122.4198829 37.73034935999998, -122.4088964 37.73284472000005))",0.999998765,3.873790839,2.200622544,0.713844588,0.201162535,1.15831386,8916.011009,0.000434476,3.873795622,7.809922209,0.051929116,0.18427546,0.29901301
1294,5.213158529,0.567795672,0.760277061,0.065641938,1.009305961,7.616179161,11845,0.684592655,325,91,1279,33,1277,731,3450,4659,"POLYGON ((-122.4120513 37.74153393000002, -122.415207 37.75022307, -122.4261959 37.74772708999999, -122.423039 37.73903825, -122.4120513 37.74153393000002))",0.999997626,5.015857471,3.433819184,0.541602508,0.13762378,1.460929361,11845.02813,0.000423458,5.015869381,7.616197246,0.027437737,0.10797805,0.291262136
1295,5.308465512,0.560109489,0.720939309,0.062641907,0.988382231,7.640538447,11242,0.741238214,213,68,1084,12,925,607,2223,6110,"POLYGON ((-122.415207 37.75022307, -122.4183634 37.75891216000001, -122.4293536 37.75641586999998, -122.4261959 37.74772708999999, -122.415207 37.75022307))",0.999999858,4.776079715,3.540212797,0.460529302,0.090491459,0.944424943,11242.0016,0.000424843,4.776080395,7.640539535,0.018946807,0.096424124,0.197740616
1296,5.184482048,0.555682815,0.721609349,0.06298716,0.962533467,7.487294838,13280,0.679216867,559,171,1691,35,1085,719,2646,6374,"POLYGON ((-122.4183634 37.75891216000001, -122.4215206 37.76760119000002, -122.432512 37.76510458999999, -122.4293536 37.75641586999998, -122.4183634 37.75891216000001))",1.000001707,5.526265021,3.753532416,0.703683294,0.232619138,1.10109166,13279.97733,0.000416134,5.526255586,7.487282055,0.042093373,0.127334337,0.199246988
1297,5.001660641,0.544760669,0.705650218,0.063079229,0.916832186,7.231982943,14186,0.703862963,1265,77,1406,25,675,753,1771,8214,"POLYGON ((-122.4215206 37.76760119000002, -122.4246786 37.77629016999999, -122.4356712 37.77379325, -122.432512 37.76510458999999, -122.4215206 37.76760119000002))",1.000001243,5.697714625,4.010410301,0.564710754,0.508079022,0.71131063,14185.98237,0.000401643,5.697707543,7.231973954,0.089172424,0.0991118,0.124841393
1298,4.859193049,0.524945138,0.664448473,0.062739058,0.867144947,6.978470665,13740,0.428966521,3478,43,3019,49,553,704,1466,4428,"POLYGON ((-122.4246786 37.77629016999999, -122.4278374 37.78497908999999, -122.4388312 37.78248186, -122.4356712 37.77379325, -122.4246786 37.77629016999999))",1.000000776,5.321172697,2.28260494,1.169186344,1.346946044,0.567746665,13739.98934,0.000387276,5.321168567,6.978465249,0.253129549,0.219723435,0.106695779
1299,4.057468456,0.481762473,0.60402943,0.05972507,0.746728998,5.949714427,9274,0.706706923,390,25,1674,14,223,394,661,5893,"POLYGON ((-122.4278374 37.78497908999999, -122.4309969 37.79366794999999, -122.4419919 37.79117041, -122.4388312 37.78248186, -122.4278374 37.78497908999999))",0.999997208,3.052908072,2.157511268,0.551064062,0.1283841,0.217594591,9274.025897,0.00032919,3.052916597,5.949731041,0.042053052,0.180504637,0.071274531
1300,3.18147654,0.419872668,0.483611546,0.059036978,0.595080065,4.739077797,8862,0.853531934,72,9,863,6,98,250,425,7139,"POLYGON ((-122.4309969 37.79366794999999, -122.4341571 37.80235675, -122.4451534 37.79985890999996, -122.4419919 37.79117041, -122.4309969 37.79366794999999))",0.999999423,2.315454961,1.976314751,0.225483822,0.018812092,0.111043597,8862.005116,0.000261279,2.315456298,4.739080533,0.008124577,0.097382081,0.047957572
1301,2.107920032,0.338744277,0.325671923,0.058587748,0.37960822,3.2105322,4288,0.853078358,16,4,423,7,43,137,213,3445,"POLYGON ((-122.4341571 37.80235675, -122.4373181 37.81104550000001, -122.4483156 37.80854733999997, -122.4451534 37.79985890999996, -122.4341571 37.80235675))",1.000001256,0.75561581,0.644599495,0.074539526,0.002819462,0.037534088,4287.994616,0.000176216,0.755614862,3.210528169,0.003731343,0.098647388,0.049673507
1302,1.95054345,0.329829088,0.309091451,0.058499593,0.34244919,2.990412771,,,,,,,,,,,"POLYGON ((-122.4373181 37.81104550000001, -122.4404799 37.81973419000001, -122.4514786 37.81723572, -122.4483156 37.80854733999997, -122.4373181 37.81104550000001))",1.000000777,,,,,,,,,2.990410447,,,
1303,2.018408596,0.394174974,0.323513066,0.060084403,0.231474899,3.027655937,2179,0.891234511,7,1,146,1,14,68,125,1817,"POLYGON ((-122.4784813 37.92399386, -122.481653 37.93268178000002, -122.4926676 37.93017926999999, -122.4894946 37.92149166999997, -122.4784813 37.92399386))",0.999996206,0.361910253,0.322546908,0.02424915,0.00116263,0.020761258,2179.008266,0.00016609,0.361911626,3.027667423,0.003212483,0.067003212,0.057365764
1304,2.018408596,0.394174974,0.323513066,0.060084403,0.231474899,3.027655937,4881,0.399303421,1974,120,56,13,705,64,958,991,"POLYGON ((-122.481653 37.93268178000002, -122.4848256 37.94136963000003, -122.4958414 37.93886682, -122.4926676 37.93017926999999, -122.481653 37.93268178000002))",1.000000404,0.810685611,0.323709538,0.009301044,0.32786179,0.159114283,4880.998029,0.00016609,0.810685284,3.027654715,0.404425323,0.011473059,0.196271256
1305,2.256994458,0.442503874,0.346307998,0.059997747,0.267740493,3.373544571,247,0.570850202,29,4,19,0,19,35,37,104,"POLYGON ((-122.4848256 37.94136963000003, -122.4879989 37.95005743, -122.4990159 37.9475543, -122.4958414 37.93886682, -122.4848256 37.94136963000003))",0.999996785,0.045757212,0.026120514,0.003519786,0.005372304,0.006854319,247.0007942,0.000185252,0.045757359,3.373555418,0.117408907,0.076923077,0.149797571
1306,2.256994458,0.442503874,0.346307998,0.059997747,0.267740493,3.373544571,13,0.615384615,2,0,1,0,0,2,2,6,"POLYGON ((-122.4879989 37.95005743, -122.4911729 37.95874516, -122.5021912 37.95624172000003, -122.4990159 37.9475543, -122.4879989 37.95005743))",0.999998182,0.002408274,0.001482015,0.000185252,0.000370504,0.000370504,13.00002363,0.000185252,0.002408279,3.373550704,0.153846154,0.076923077,0.153846154
1307,1.840449039,0.475752544,0.570119193,0.058474312,0.362668566,3.307463655,8327,0.401825387,149,184,619,22,3420,587,6416,-3070,"POLYGON ((-122.4911729 37.95874516, -122.4943478 37.96743282999999, -122.5053673 37.96492908000001, -122.5021912 37.95624172000003, -122.4911729 37.95874516))",1.000002369,1.512083972,0.607593728,0.112403024,0.027056624,1.165069144,8326.980272,0.000181588,1.512080389,3.307455819,0.017893599,0.074336496,0.770505584
1308,1.841666364,0.475174887,0.569840861,0.058472766,0.362285065,3.307439943,3164,0.854930468,46,3,194,7,62,147,223,2482,"POLYGON ((-122.4943478 37.96743282999999, -122.4975234 37.97612044, -122.5085441 37.97361638, -122.5053673 37.96492908000001, -122.4943478 37.96743282999999))",0.999998741,0.574540537,0.49119221,0.035227833,0.008352991,0.04049385,3164.003983,0.000181587,0.574541261,3.307444106,0.014538559,0.061314791,0.070480405
1309,1.14553369,0.433395772,0.664452183,0.038232311,0.272455906,2.554069862,1,1,0,0,0,0,0,0,0,1,"POLYGON ((-122.5867544 38.21934739999997, -122.5899524 38.22803311000001, -122.6010088 38.22552002999999, -122.5978095 38.21683463000001, -122.5867544 38.21934739999997))",0.999999219,0.000139917,0.000139917,0,0,0,1.000000781,0.000139917,0.000139917,2.554071858,0,0,0
1310,1.217679779,0.453059427,0.670801833,0.038233249,0.288839675,2.668613962,1452,0.745179063,27,12,111,7,147,66,270,812,"POLYGON ((-122.5899524 38.22803311000001, -122.5931513 38.23671876000002, -122.6042089 38.23420535999999, -122.6010088 38.22552002999999, -122.5899524 38.22803311000001))",1.000002924,0.212341048,0.158232104,0.016232683,0.003948491,0.039484906,1451.995755,0.00014624,0.212340428,2.668606161,0.018595041,0.076446281,0.185950413
1311,1.231715923,0.448215024,0.617695135,0.037543363,0.292558919,2.627728363,4536,0.738095238,85,24,262,22,598,197,1405,1943,"POLYGON ((-122.5931513 38.23671876000002, -122.5963509 38.24540432999999, -122.6074097 38.24289061999999, -122.6042089 38.23420535999999, -122.5931513 38.23671876000002))",0.999997768,0.653105342,0.482053943,0.037723457,0.012238526,0.202295636,4536.010123,0.000143983,0.6531068,2.627734227,0.018738977,0.057760141,0.309744268
1312,1.155617661,0.416440278,0.603450693,0.037530526,0.270516478,2.483555637,4351,0.841875431,46,23,228,9,194,188,619,3044,"POLYGON ((-122.5963509 38.24540432999999, -122.5995513 38.25408984000001, -122.6106113 38.25157582000001, -122.6074097 38.24289061999999, -122.5963509 38.24540432999999))",0.999996465,0.59184751,0.498261878,0.031013843,0.006257179,0.084199864,4351.015379,0.000136026,0.591849602,2.483564415,0.010572282,0.052401747,0.142266146
